Date;Time;Comment;PackIndex;OrderSymbol;OrderOpenPrice;OrderComment;OrderMagicNumber;OrderTicketNumber;OrderProfitPips;OrderTargetProfitPips;PackID;PackProfitPips;PackTargetProfitPips
2015/11/26;2:30:10;AfterPackClose;0;CADJPY;92.34200000;3_11111;11111;89649866;-107.62000000;15;358599434;-374.95000000;55
2015/11/26;2:30:10;AfterPackClose;0;USDCHF;1.02131000;3_11111;11111;89649864;-47.95000000;15;358599434;-374.95000000;55
2015/11/26;2:30:10;AfterPackClose;0;AUDNZD;1.10262000;3_11111;11111;89649860;-108.97000000;15;358599434;-374.95000000;55
2015/11/26;2:30:10;AfterPackClose;0;EURGBP;0.70190000;2_11111;11111;89649844;-110.41000000;10;358599434;-374.95000000;55
2015/11/26;2:30:10;AfterPackClose;1;AUDNZD;1.10201000;3_11111;11111;89649859;-68.99000000;15;358599389;-353.59000000;45
2015/11/26;2:30:10;AfterPackClose;1;EURCAD;1.41156000;3_11111;11111;89649858;-113.54000000;15;358599389;-353.59000000;45
2015/11/26;2:30:10;AfterPackClose;1;USDCHF;1.02173000;2_11111;11111;89649841;-18.60000000;10;358599389;-353.59000000;45
2015/11/26;2:30:10;AfterPackClose;1;GBPJPY;185.66100000;1_11111;11111;89649831;-152.46000000;5;358599389;-353.59000000;45
2015/11/26;2:30:10;AfterPackClose;2;EURJPY;130.33800000;3_11111;11111;89649862;-30.16000000;15;358543871;1.79000000;50
2015/11/26;2:30:10;AfterPackClose;2;NZDCAD;0.87441000;3_11111;11111;89649861;37.59000000;15;358543871;1.79000000;50
2015/11/26;2:30:10;AfterPackClose;2;GBPUSD;1.51292000;2_11111;11111;89649842;-81.00000000;10;358543871;1.79000000;50
2015/11/26;2:30:10;AfterPackClose;2;AUDCHF;0.74072000;2_11111;11111;89594306;75.36000000;10;358543871;1.79000000;50
2015/11/26;2:30:10;AfterPackClose;3;EURJPY;130.33300000;2_11111;11111;89649849;-26.09000000;10;268949525;-89.54000000;25
2015/11/26;2:30:10;AfterPackClose;3;GBPCAD;2.01196000;2_11111;11111;89649847;-84.98000000;10;268949525;-89.54000000;25
2015/11/26;2:30:10;AfterPackClose;3;NZDCHF;0.67178000;1_11111;11111;89649829;21.53000000;5;268949525;-89.54000000;25
2015/11/26;2:30:10;AfterPackClose;4;EURNZD;1.61408000;2_11111;11111;89649840;184.46000000;10;268893989;12.22000000;30
2015/11/26;2:30:10;AfterPackClose;4;CHFJPY;120.07800000;1_11111;11111;89649836;-0.81000000;5;268893989;12.22000000;30
2015/11/26;2:30:10;AfterPackClose;4;GBPCAD;2.00943000;3_11111;11111;89594313;-171.43000000;15;268893989;12.22000000;30
2015/11/26;2:30:10;AfterPackClose;5;USDJPY;122.70200000;3_11111;11111;89594317;27.72000000;15;268782926;-409.07000000;35
2015/11/26;2:30:10;AfterPackClose;5;GBPCHF;1.54363000;2_11111;11111;89594309;-161.48000000;10;268782926;-409.07000000;35
2015/11/26;2:30:10;AfterPackClose;5;EURNZD;1.61440000;2_11111;11111;89594300;-275.31000000;10;268782926;-409.07000000;35
2015/11/26;2:30:10;AfterPackClose;6;NZDJPY;80.78600000;2_11111;11111;89594310;-225.84000000;10;268782895;-137.21000000;25
2015/11/26;2:30:10;AfterPackClose;6;GBPCAD;2.00956000;2_11111;11111;89594308;-161.66000000;10;268782895;-137.21000000;25
2015/11/26;2:30:10;AfterPackClose;6;EURAUD;1.46401000;1_11111;11111;89594277;250.29000000;5;268782895;-137.21000000;25
2015/11/26;2:30:10;AfterPackClose;7;EURJPY;130.40400000;3_11111;11111;89594321;-83.97000000;15;179188637;-180.88000000;30
2015/11/26;2:30:10;AfterPackClose;7;GBPCHF;1.54581000;3_11111;11111;89594316;-96.91000000;15;179188637;-180.88000000;30
2015/11/26;2:30:10;AfterPackClose;8;NZDJPY;80.78600000;2_11111;11111;89594307;-225.84000000;10;179188581;-364.19000000;15
2015/11/26;2:30:10;AfterPackClose;8;GBPCAD;2.00987000;1_11111;11111;89594274;-138.35000000;5;179188581;-364.19000000;15
2015/11/26;2:30:10;AfterPackClose;9;GBPJPY;185.66000000;1_11111;11111;89649828;-151.65000000;5;89649828;-151.65000000;5
2015/11/26;2:30:10;AfterPackClose;10;AUDJPY;89.10500000;2_11111;11111;89594302;-307.37000000;10;89594302;-307.37000000;10
2015/11/26;2:30:12;BeforePackClose;0;CADJPY;92.34200000;3_11111;11111;89649866;-98.65000000;15;358599434;-341.11000000;55
2015/11/26;2:30:12;BeforePackClose;0;USDCHF;1.02131000;3_11111;11111;89649864;-46.98000000;15;358599434;-341.11000000;55
2015/11/26;2:30:12;BeforePackClose;0;AUDNZD;1.10262000;3_11111;11111;89649860;-82.05000000;15;358599434;-341.11000000;55
2015/11/26;2:30:12;BeforePackClose;0;EURGBP;0.70190000;2_11111;11111;89649844;-113.43000000;10;358599434;-341.11000000;55
2015/11/26;2:30:12;BeforePackClose;1;AUDNZD;1.10201000;3_11111;11111;89649859;-68.99000000;15;358599389;-346.15000000;45
2015/11/26;2:30:12;BeforePackClose;1;EURCAD;1.41156000;3_11111;11111;89649858;-103.01000000;15;358599389;-346.15000000;45
2015/11/26;2:30:12;BeforePackClose;1;USDCHF;1.02173000;2_11111;11111;89649841;-17.62000000;10;358599389;-346.15000000;45
2015/11/26;2:30:12;BeforePackClose;1;GBPJPY;185.66100000;1_11111;11111;89649831;-156.53000000;5;358599389;-346.15000000;45
2015/11/26;2:30:12;BeforePackClose;2;EURJPY;130.33800000;3_11111;11111;89649862;-27.72000000;15;358543871;1.24000000;50
2015/11/26;2:30:12;BeforePackClose;2;NZDCAD;0.87441000;3_11111;11111;89649861;40.60000000;15;358543871;1.24000000;50
2015/11/26;2:30:12;BeforePackClose;2;GBPUSD;1.51292000;2_11111;11111;89649842;-87.00000000;10;358543871;1.24000000;50
2015/11/26;2:30:12;BeforePackClose;2;AUDCHF;0.74072000;2_11111;11111;89594306;75.36000000;10;358543871;1.24000000;50
2015/11/26;2:30:12;BeforePackClose;3;EURJPY;130.33300000;2_11111;11111;89649849;-23.64000000;10;268949525;-123.58000000;25
2015/11/26;2:30:12;BeforePackClose;3;GBPCAD;2.01196000;2_11111;11111;89649847;-116.58000000;10;268949525;-123.58000000;25
2015/11/26;2:30:12;BeforePackClose;3;NZDCHF;0.67178000;1_11111;11111;89649829;16.64000000;5;268949525;-123.58000000;25
2015/11/26;2:30:12;BeforePackClose;4;EURNZD;1.61408000;2_11111;11111;89649840;186.45000000;10;268893989;48.78000000;30
2015/11/26;2:30:12;BeforePackClose;4;CHFJPY;120.07800000;1_11111;11111;89649836;-0.82000000;5;268893989;48.78000000;30
2015/11/26;2:30:12;BeforePackClose;4;GBPCAD;2.00943000;3_11111;11111;89594313;-136.85000000;15;268893989;48.78000000;30
2015/11/26;2:30:12;BeforePackClose;5;USDJPY;122.70200000;3_11111;11111;89594317;26.09000000;15;268782926;-390.70000000;35
2015/11/26;2:30:12;BeforePackClose;5;GBPCHF;1.54363000;2_11111;11111;89594309;-156.59000000;10;268782926;-390.70000000;35
2015/11/26;2:30:12;BeforePackClose;5;EURNZD;1.61440000;2_11111;11111;89594300;-260.20000000;10;268782926;-390.70000000;35
2015/11/26;2:30:12;BeforePackClose;6;NZDJPY;80.78600000;2_11111;11111;89594310;-220.94000000;10;268782895;-102.77000000;25
2015/11/26;2:30:12;BeforePackClose;6;GBPCAD;2.00956000;2_11111;11111;89594308;-127.08000000;10;268782895;-102.77000000;25
2015/11/26;2:30:12;BeforePackClose;6;EURAUD;1.46401000;1_11111;11111;89594277;245.25000000;5;268782895;-102.77000000;25
2015/11/26;2:30:12;BeforePackClose;7;EURJPY;130.40400000;3_11111;11111;89594321;-81.53000000;15;179188637;-182.35000000;30
2015/11/26;2:30:12;BeforePackClose;7;GBPCHF;1.54581000;3_11111;11111;89594316;-100.82000000;15;179188637;-182.35000000;30
2015/11/26;2:30:12;BeforePackClose;8;NZDJPY;80.78600000;2_11111;11111;89594307;-220.94000000;10;179188581;-324.71000000;15
2015/11/26;2:30:12;BeforePackClose;8;GBPCAD;2.00987000;1_11111;11111;89594274;-103.77000000;5;179188581;-324.71000000;15
2015/11/26;2:30:12;BeforePackClose;9;GBPJPY;185.66000000;1_11111;11111;89649828;-155.72000000;5;89649828;-155.72000000;5
2015/11/26;2:30:12;BeforePackClose;10;AUDJPY;89.10500000;2_11111;11111;89594302;-288.61000000;10;89594302;-288.61000000;10
2015/11/26;2:30:13;AfterPackClose;0;CADJPY;92.34200000;3_11111;11111;89649866;-97.02000000;15;358599434;-368.12000000;55
2015/11/26;2:30:13;AfterPackClose;0;USDCHF;1.02131000;3_11111;11111;89649864;-46.00000000;15;358599434;-368.12000000;55
2015/11/26;2:30:13;AfterPackClose;0;AUDNZD;1.10262000;3_11111;11111;89649860;-116.22000000;15;358599434;-368.12000000;55
2015/11/26;2:30:13;AfterPackClose;0;EURGBP;0.70190000;2_11111;11111;89649844;-108.88000000;10;358599434;-368.12000000;55
2015/11/26;2:30:13;AfterPackClose;1;AUDNZD;1.10201000;3_11111;11111;89649859;-47.96000000;15;358599389;-317.10000000;45
2015/11/26;2:30:13;AfterPackClose;1;EURCAD;1.41156000;3_11111;11111;89649858;-101.51000000;15;358599389;-317.10000000;45
2015/11/26;2:30:13;AfterPackClose;1;USDCHF;1.02173000;2_11111;11111;89649841;-17.62000000;10;358599389;-317.10000000;45
2015/11/26;2:30:13;AfterPackClose;1;GBPJPY;185.66100000;1_11111;11111;89649831;-150.01000000;5;358599389;-317.10000000;45
2015/11/26;2:30:13;AfterPackClose;2;EURJPY;130.33800000;3_11111;11111;89649862;-26.91000000;15;358543871;22.62000000;50
2015/11/26;2:30:13;AfterPackClose;2;NZDCAD;0.87441000;3_11111;11111;89649861;37.60000000;15;358543871;22.62000000;50
2015/11/26;2:30:13;AfterPackClose;2;GBPUSD;1.51292000;2_11111;11111;89649842;-83.00000000;10;358543871;22.62000000;50
2015/11/26;2:30:13;AfterPackClose;2;AUDCHF;0.74072000;2_11111;11111;89594306;94.93000000;10;358543871;22.62000000;50
2015/11/26;2:30:13;AfterPackClose;3;EURJPY;130.33300000;2_11111;11111;89649849;-22.83000000;10;268949525;-116.76000000;25
2015/11/26;2:30:13;AfterPackClose;3;GBPCAD;2.01196000;2_11111;11111;89649847;-110.57000000;10;268949525;-116.76000000;25
2015/11/26;2:30:13;AfterPackClose;3;NZDCHF;0.67178000;1_11111;11111;89649829;16.64000000;5;268949525;-116.76000000;25
2015/11/26;2:30:13;AfterPackClose;4;USDJPY;122.70200000;3_11111;11111;89594317;26.09000000;15;268782926;-396.58000000;35
2015/11/26;2:30:13;AfterPackClose;4;GBPCHF;1.54363000;2_11111;11111;89594309;-162.46000000;10;268782926;-396.58000000;35
2015/11/26;2:30:13;AfterPackClose;4;EURNZD;1.61440000;2_11111;11111;89594300;-260.21000000;10;268782926;-396.58000000;35
2015/11/26;2:30:13;AfterPackClose;5;NZDJPY;80.78600000;2_11111;11111;89594310;-220.95000000;10;268782895;-110.33000000;25
2015/11/26;2:30:13;AfterPackClose;5;GBPCAD;2.00956000;2_11111;11111;89594308;-134.60000000;10;268782895;-110.33000000;25
2015/11/26;2:30:13;AfterPackClose;5;EURAUD;1.46401000;1_11111;11111;89594277;245.22000000;5;268782895;-110.33000000;25
2015/11/26;2:30:13;AfterPackClose;6;EURJPY;130.40400000;3_11111;11111;89594321;-80.72000000;15;179188637;-177.63000000;30
2015/11/26;2:30:13;AfterPackClose;6;GBPCHF;1.54581000;3_11111;11111;89594316;-96.91000000;15;179188637;-177.63000000;30
2015/11/26;2:30:13;AfterPackClose;7;NZDJPY;80.78600000;2_11111;11111;89594307;-220.95000000;10;179188581;-332.24000000;15
2015/11/26;2:30:13;AfterPackClose;7;GBPCAD;2.00987000;1_11111;11111;89594274;-111.29000000;5;179188581;-332.24000000;15
2015/11/26;2:30:13;AfterPackClose;8;GBPJPY;185.66000000;1_11111;11111;89649828;-149.20000000;5;89649828;-149.20000000;5
2015/11/26;2:30:13;AfterPackClose;9;AUDJPY;89.10500000;2_11111;11111;89594302;-300.84000000;10;89594302;-300.84000000;10
2015/11/26;2:30:14;BeforePackClose;0;CADJPY;92.34200000;3_11111;11111;89649866;-98.65000000;15;358599434;-367.29000000;55
2015/11/26;2:30:14;BeforePackClose;0;USDCHF;1.02131000;3_11111;11111;89649864;-47.95000000;15;358599434;-367.29000000;55
2015/11/26;2:30:14;BeforePackClose;0;AUDNZD;1.10262000;3_11111;11111;89649860;-110.29000000;15;358599434;-367.29000000;55
2015/11/26;2:30:14;BeforePackClose;0;EURGBP;0.70190000;2_11111;11111;89649844;-110.40000000;10;358599434;-367.29000000;55
2015/11/26;2:30:14;BeforePackClose;1;AUDNZD;1.10201000;3_11111;11111;89649859;-18.40000000;15;358599389;-287.28000000;45
2015/11/26;2:30:14;BeforePackClose;1;EURCAD;1.41156000;3_11111;11111;89649858;-104.51000000;15;358599389;-287.28000000;45
2015/11/26;2:30:14;BeforePackClose;1;USDCHF;1.02173000;2_11111;11111;89649841;-17.62000000;10;358599389;-287.28000000;45
2015/11/26;2:30:14;BeforePackClose;1;GBPJPY;185.66100000;1_11111;11111;89649831;-146.75000000;5;358599389;-287.28000000;45
2015/11/26;2:30:14;BeforePackClose;2;EURJPY;130.33800000;3_11111;11111;89649862;-25.27000000;15;358543871;55.03000000;50
2015/11/26;2:30:14;BeforePackClose;2;NZDCAD;0.87441000;3_11111;11111;89649861;42.86000000;15;358543871;55.03000000;50
2015/11/26;2:30:14;BeforePackClose;2;GBPUSD;1.51292000;2_11111;11111;89649842;-80.00000000;10;358543871;55.03000000;50
2015/11/26;2:30:14;BeforePackClose;2;AUDCHF;0.74072000;2_11111;11111;89594306;117.44000000;10;358543871;55.03000000;50
2015/11/26;2:30:14;BeforePackClose;3;EURJPY;130.33300000;2_11111;11111;89649849;-21.20000000;10;268949525;-107.30000000;25
2015/11/26;2:30:14;BeforePackClose;3;GBPCAD;2.01196000;2_11111;11111;89649847;-100.78000000;10;268949525;-107.30000000;25
2015/11/26;2:30:14;BeforePackClose;3;NZDCHF;0.67178000;1_11111;11111;89649829;14.68000000;5;268949525;-107.30000000;25
2015/11/26;2:30:14;BeforePackClose;4;USDJPY;122.70200000;3_11111;11111;89594317;25.27000000;15;268782926;-397.73000000;35
2015/11/26;2:30:14;BeforePackClose;4;GBPCHF;1.54363000;2_11111;11111;89594309;-163.44000000;10;268782926;-397.73000000;35
2015/11/26;2:30:14;BeforePackClose;4;EURNZD;1.61440000;2_11111;11111;89594300;-259.56000000;10;268782926;-397.73000000;35
2015/11/26;2:30:14;BeforePackClose;5;NZDJPY;80.78600000;2_11111;11111;89594310;-215.24000000;10;268782895;-57.76000000;25
2015/11/26;2:30:14;BeforePackClose;5;GBPCAD;2.00956000;2_11111;11111;89594308;-139.10000000;10;268782895;-57.76000000;25
2015/11/26;2:30:14;BeforePackClose;5;EURAUD;1.46401000;1_11111;11111;89594277;296.58000000;5;268782895;-57.76000000;25
2015/11/26;2:30:14;BeforePackClose;6;EURJPY;130.40400000;3_11111;11111;89594321;-79.08000000;15;179188637;-174.03000000;30
2015/11/26;2:30:14;BeforePackClose;6;GBPCHF;1.54581000;3_11111;11111;89594316;-94.95000000;15;179188637;-174.03000000;30
2015/11/26;2:30:14;BeforePackClose;7;NZDJPY;80.78600000;2_11111;11111;89594307;-215.24000000;10;179188581;-331.03000000;15
2015/11/26;2:30:14;BeforePackClose;7;GBPCAD;2.00987000;1_11111;11111;89594274;-115.79000000;5;179188581;-331.03000000;15
2015/11/26;2:30:14;BeforePackClose;8;GBPJPY;185.66000000;1_11111;11111;89649828;-145.93000000;5;89649828;-145.93000000;5
2015/11/26;2:30:14;BeforePackClose;9;AUDJPY;89.10500000;2_11111;11111;89594302;-304.92000000;10;89594302;-304.92000000;10
2015/11/26;2:30:14;AfterPackClose;0;CADJPY;92.34200000;3_11111;11111;89649866;-102.72000000;15;358599434;-367.80000000;55
2015/11/26;2:30:14;AfterPackClose;0;USDCHF;1.02131000;3_11111;11111;89649864;-47.95000000;15;358599434;-367.80000000;55
2015/11/26;2:30:14;AfterPackClose;0;AUDNZD;1.10262000;3_11111;11111;89649860;-103.71000000;15;358599434;-367.80000000;55
2015/11/26;2:30:14;AfterPackClose;0;EURGBP;0.70190000;2_11111;11111;89649844;-113.42000000;10;358599434;-367.80000000;55
2015/11/26;2:30:14;AfterPackClose;1;AUDNZD;1.10201000;3_11111;11111;89649859;-12.49000000;15;358599389;-294.34000000;45
2015/11/26;2:30:14;AfterPackClose;1;EURCAD;1.41156000;3_11111;11111;89649858;-115.03000000;15;358599389;-294.34000000;45
2015/11/26;2:30:14;AfterPackClose;1;USDCHF;1.02173000;2_11111;11111;89649841;-17.62000000;10;358599389;-294.34000000;45
2015/11/26;2:30:14;AfterPackClose;1;GBPJPY;185.66100000;1_11111;11111;89649831;-149.20000000;5;358599389;-294.34000000;45
2015/11/26;2:30:14;AfterPackClose;2;EURJPY;130.33300000;2_11111;11111;89649849;-20.38000000;10;268949525;-90.97000000;25
2015/11/26;2:30:14;AfterPackClose;2;GBPCAD;2.01196000;2_11111;11111;89649847;-97.01000000;10;268949525;-90.97000000;25
2015/11/26;2:30:14;AfterPackClose;2;NZDCHF;0.67178000;1_11111;11111;89649829;26.42000000;5;268949525;-90.97000000;25
2015/11/26;2:30:14;AfterPackClose;3;USDJPY;122.70200000;3_11111;11111;89594317;24.46000000;15;268782926;-407.07000000;35
2015/11/26;2:30:14;AfterPackClose;3;GBPCHF;1.54363000;2_11111;11111;89594309;-157.57000000;10;268782926;-407.07000000;35
2015/11/26;2:30:14;AfterPackClose;3;EURNZD;1.61440000;2_11111;11111;89594300;-273.96000000;10;268782926;-407.07000000;35
2015/11/26;2:30:14;AfterPackClose;4;NZDJPY;80.78600000;2_11111;11111;89594310;-216.05000000;10;268782895;-19.63000000;25
2015/11/26;2:30:14;AfterPackClose;4;GBPCAD;2.00956000;2_11111;11111;89594308;-140.59000000;10;268782895;-19.63000000;25
2015/11/26;2:30:14;AfterPackClose;4;EURAUD;1.46401000;1_11111;11111;89594277;337.01000000;5;268782895;-19.63000000;25
2015/11/26;2:30:14;AfterPackClose;5;EURJPY;130.40400000;3_11111;11111;89594321;-78.26000000;15;179188637;-179.08000000;30
2015/11/26;2:30:14;AfterPackClose;5;GBPCHF;1.54581000;3_11111;11111;89594316;-100.82000000;15;179188637;-179.08000000;30
2015/11/26;2:30:14;AfterPackClose;6;NZDJPY;80.78600000;2_11111;11111;89594307;-216.05000000;10;179188581;-333.34000000;15
2015/11/26;2:30:14;AfterPackClose;6;GBPCAD;2.00987000;1_11111;11111;89594274;-117.29000000;5;179188581;-333.34000000;15
2015/11/26;2:30:14;AfterPackClose;7;GBPJPY;185.66000000;1_11111;11111;89649828;-148.38000000;5;89649828;-148.38000000;5
2015/11/26;2:30:14;AfterPackClose;8;AUDJPY;89.10500000;2_11111;11111;89594302;-322.04000000;10;89594302;-322.04000000;10
2015/11/26;2:31:0;BeforePackClose;0;CADJPY;92.34200000;3_11111;11111;89649866;-96.18000000;15;358599434;-373.34000000;55
2015/11/26;2:31:0;BeforePackClose;0;USDCHF;1.02131000;3_11111;11111;89649864;-49.91000000;15;358599434;-373.34000000;55
2015/11/26;2:31:0;BeforePackClose;0;AUDNZD;1.10262000;3_11111;11111;89649860;-116.85000000;15;358599434;-373.34000000;55
2015/11/26;2:31:0;BeforePackClose;0;EURGBP;0.70190000;2_11111;11111;89649844;-110.40000000;10;358599434;-373.34000000;55
2015/11/26;2:31:0;BeforePackClose;1;AUDNZD;1.10201000;3_11111;11111;89649859;44.00000000;15;358599389;-221.73000000;45
2015/11/26;2:31:0;BeforePackClose;1;EURCAD;1.41156000;3_11111;11111;89649858;-127.80000000;15;358599389;-221.73000000;45
2015/11/26;2:31:0;BeforePackClose;1;USDCHF;1.02173000;2_11111;11111;89649841;-10.77000000;10;358599389;-221.73000000;45
2015/11/26;2:31:0;BeforePackClose;1;GBPJPY;185.66100000;1_11111;11111;89649831;-127.16000000;5;358599389;-221.73000000;45
2015/11/26;2:31:0;BeforePackClose;2;EURJPY;130.33300000;2_11111;11111;89649849;0.81000000;10;268949525;-17.33000000;25
2015/11/26;2:31:0;BeforePackClose;2;GBPCAD;2.01196000;2_11111;11111;89649847;-63.15000000;10;268949525;-17.33000000;25
2015/11/26;2:31:0;BeforePackClose;2;NZDCHF;0.67178000;1_11111;11111;89649829;45.01000000;5;268949525;-17.33000000;25
2015/11/26;2:31:0;BeforePackClose;3;USDJPY;122.70200000;3_11111;11111;89594317;0.81000000;15;268782926;-406.66000000;35
2015/11/26;2:31:0;BeforePackClose;3;GBPCHF;1.54363000;2_11111;11111;89594309;-152.66000000;10;268782926;-406.66000000;35
2015/11/26;2:31:0;BeforePackClose;3;EURNZD;1.61440000;2_11111;11111;89594300;-254.81000000;10;268782926;-406.66000000;35
2015/11/26;2:31:0;BeforePackClose;4;NZDJPY;80.78600000;2_11111;11111;89594310;-198.88000000;10;268782895;27.18000000;25
2015/11/26;2:31:0;BeforePackClose;4;GBPCAD;2.00956000;2_11111;11111;89594308;-157.11000000;10;268782895;27.18000000;25
2015/11/26;2:31:0;BeforePackClose;4;EURAUD;1.46401000;1_11111;11111;89594277;383.17000000;5;268782895;27.18000000;25
2015/11/26;2:31:0;BeforePackClose;5;EURJPY;130.40400000;3_11111;11111;89594321;-57.06000000;15;179188637;-156.90000000;30
2015/11/26;2:31:0;BeforePackClose;5;GBPCHF;1.54581000;3_11111;11111;89594316;-99.84000000;15;179188637;-156.90000000;30
2015/11/26;2:31:0;BeforePackClose;6;NZDJPY;80.78600000;2_11111;11111;89594307;-198.88000000;10;179188581;-332.69000000;15
2015/11/26;2:31:0;BeforePackClose;6;GBPCAD;2.00987000;1_11111;11111;89594274;-133.81000000;5;179188581;-332.69000000;15
2015/11/26;2:31:0;BeforePackClose;7;GBPJPY;185.66000000;1_11111;11111;89649828;-126.34000000;5;89649828;-126.34000000;5
2015/11/26;2:31:0;BeforePackClose;8;AUDJPY;89.10500000;2_11111;11111;89594302;-336.63000000;10;89594302;-336.63000000;10
2015/11/26;2:31:1;AfterPackClose;0;CADJPY;92.34200000;3_11111;11111;89649866;-94.55000000;15;358599434;-369.36000000;55
2015/11/26;2:31:1;AfterPackClose;0;USDCHF;1.02131000;3_11111;11111;89649864;-50.89000000;15;358599434;-369.36000000;55
2015/11/26;2:31:1;AfterPackClose;0;AUDNZD;1.10262000;3_11111;11111;89649860;-108.99000000;15;358599434;-369.36000000;55
2015/11/26;2:31:1;AfterPackClose;0;EURGBP;0.70190000;2_11111;11111;89649844;-114.93000000;10;358599434;-369.36000000;55
2015/11/26;2:31:1;AfterPackClose;1;AUDNZD;1.10201000;3_11111;11111;89649859;37.44000000;15;358599389;-225.84000000;45
2015/11/26;2:31:1;AfterPackClose;1;EURCAD;1.41156000;3_11111;11111;89649858;-127.80000000;15;358599389;-225.84000000;45
2015/11/26;2:31:1;AfterPackClose;1;USDCHF;1.02173000;2_11111;11111;89649841;-10.77000000;10;358599389;-225.84000000;45
2015/11/26;2:31:1;AfterPackClose;1;GBPJPY;185.66100000;1_11111;11111;89649831;-124.71000000;5;358599389;-225.84000000;45
2015/11/26;2:31:1;AfterPackClose;2;EURJPY;130.33300000;2_11111;11111;89649849;2.44000000;10;268949525;-26.83000000;25
2015/11/26;2:31:1;AfterPackClose;2;GBPCAD;2.01196000;2_11111;11111;89649847;-68.42000000;10;268949525;-26.83000000;25
2015/11/26;2:31:1;AfterPackClose;2;NZDCHF;0.67178000;1_11111;11111;89649829;39.15000000;5;268949525;-26.83000000;25
2015/11/26;2:31:1;AfterPackClose;3;USDJPY;122.70200000;3_11111;11111;89594317;0.81000000;15;268782926;-400.12000000;35
2015/11/26;2:31:1;AfterPackClose;3;GBPCHF;1.54363000;2_11111;11111;89594309;-152.66000000;10;268782926;-400.12000000;35
2015/11/26;2:31:1;AfterPackClose;3;EURNZD;1.61440000;2_11111;11111;89594300;-248.27000000;10;268782926;-400.12000000;35
2015/11/26;2:31:1;AfterPackClose;4;EURJPY;130.40400000;3_11111;11111;89594321;-55.43000000;15;179188637;-155.27000000;30
2015/11/26;2:31:1;AfterPackClose;4;GBPCHF;1.54581000;3_11111;11111;89594316;-99.84000000;15;179188637;-155.27000000;30
2015/11/26;2:31:1;AfterPackClose;5;NZDJPY;80.78600000;2_11111;11111;89594307;-190.73000000;10;179188581;-320.03000000;15
2015/11/26;2:31:1;AfterPackClose;5;GBPCAD;2.00987000;1_11111;11111;89594274;-129.30000000;5;179188581;-320.03000000;15
2015/11/26;2:31:1;AfterPackClose;6;GBPJPY;185.66000000;1_11111;11111;89649828;-123.89000000;5;89649828;-123.89000000;5
2015/11/26;2:31:1;AfterPackClose;7;AUDJPY;89.10500000;2_11111;11111;89594302;-322.78000000;10;89594302;-322.78000000;10
2015/11/26;3:29:1;BeforePackClose;0;CADJPY;92.34200000;3_11111;11111;89649866;-101.09000000;15;358599434;-594.67000000;55
2015/11/26;3:29:1;BeforePackClose;0;USDCHF;1.02131000;3_11111;11111;89649864;-137.87000000;15;358599434;-594.67000000;55
2015/11/26;3:29:1;BeforePackClose;0;AUDNZD;1.10262000;3_11111;11111;89649860;-269.54000000;15;358599434;-594.67000000;55
2015/11/26;3:29:1;BeforePackClose;0;EURGBP;0.70190000;2_11111;11111;89649844;-86.17000000;10;358599434;-594.67000000;55
2015/11/26;3:29:1;BeforePackClose;1;AUDNZD;1.10201000;3_11111;11111;89649859;218.30000000;15;358599389;47.95000000;45
2015/11/26;3:29:1;BeforePackClose;1;EURCAD;1.41156000;3_11111;11111;89649858;-62.40000000;15;358599389;47.95000000;45
2015/11/26;3:29:1;BeforePackClose;1;USDCHF;1.02173000;2_11111;11111;89649841;76.28000000;10;358599389;47.95000000;45
2015/11/26;3:29:1;BeforePackClose;1;GBPJPY;185.66100000;1_11111;11111;89649831;-184.23000000;5;358599389;47.95000000;45
2015/11/26;3:29:1;BeforePackClose;2;EURJPY;130.33300000;2_11111;11111;89649849;-71.74000000;10;268949525;-277.49000000;25
2015/11/26;3:29:1;BeforePackClose;2;GBPCAD;2.01196000;2_11111;11111;89649847;-115.79000000;10;268949525;-277.49000000;25
2015/11/26;3:29:1;BeforePackClose;2;NZDCHF;0.67178000;1_11111;11111;89649829;-89.96000000;5;268949525;-277.49000000;25
2015/11/26;3:29:1;BeforePackClose;3;USDJPY;122.70200000;3_11111;11111;89594317;14.67000000;15;268782926;-264.39000000;35
2015/11/26;3:29:1;BeforePackClose;3;GBPCHF;1.54363000;2_11111;11111;89594309;-233.69000000;10;268782926;-264.39000000;35
2015/11/26;3:29:1;BeforePackClose;3;EURNZD;1.61440000;2_11111;11111;89594300;-45.37000000;10;268782926;-264.39000000;35
2015/11/26;3:29:1;BeforePackClose;4;EURJPY;130.40400000;3_11111;11111;89594321;-129.61000000;15;179188637;-140.36000000;30
2015/11/26;3:29:1;BeforePackClose;4;GBPCHF;1.54581000;3_11111;11111;89594316;-10.75000000;15;179188637;-140.36000000;30
2015/11/26;3:29:1;BeforePackClose;5;NZDJPY;80.78600000;2_11111;11111;89594307;-116.57000000;10;179188581;-198.51000000;15
2015/11/26;3:29:1;BeforePackClose;5;GBPCAD;2.00987000;1_11111;11111;89594274;-81.94000000;5;179188581;-198.51000000;15
2015/11/26;3:29:1;BeforePackClose;6;GBPJPY;185.66000000;1_11111;11111;89649828;-183.41000000;5;89649828;-183.41000000;5
2015/11/26;3:29:1;BeforePackClose;7;AUDJPY;89.10500000;2_11111;11111;89594302;-409.23000000;10;89594302;-409.23000000;10
